Row,EFM_1_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_2_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_3_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_4_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_5_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_6_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_7_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_8_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_9_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_10_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_11_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_12_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_13_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_14_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_15_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_16_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_17_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_18_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_19_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_20_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_21_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_22_anchor_BIOMASS_Ec_iML1515_WT_75p37M
EX_3ump_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cu2_e_b,0,0,0,0,0,0,0,0,0,0.00379473474268016,3.37e-05,0.00111899360840916,0.00111899896191922,3.37e-05,0,0,0,0,0.00196310069144514,0.00237213668585712,0.00254685215329076,0.00409003348683302
LEUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyc__R_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3337505120501,0
DURItex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mal__D_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.145445765569,66.1419658075575,150.187992881212
ACACT5r_b,0,0,0,0,0,0,0,0,0,1.68905107240957e-05,0,0,0,0,0,0,0,0,0,0,0,0
FE2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRSARr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTHFC_b,0,0,0,0,0,0,0,0,0,4.72962652203394,0.000100349999999983,0,0,0,0,0,0,0.00237206152465027,0.892272953446343,0,0,0
MTHFD_b,0,0,0,0,0,0,0,0,0,4.72962652203394,0.000100349999999983,0,0,0,0,0,0,0.00237206152465027,0.892272953446343,0,0,0
BUTt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cobalt2_e_b,4.00449028860409e-05,0.000324479434640621,0.000308346923976375,0.000329188275391811,0.00032839783114702,0.000331765839479641,0.000331705643708237,0.000331813614565346,0.000330522817480887,0.000135124085792765,1.2e-06,3.98454697356377e-05,3.98456603650762e-05,1.2e-06,9.31985168829755e-05,5.41563009773861e-05,0.00033347376368961,2.83654591886428e-05,6.99026952443372e-05,8.44677751640522e-05,9.06890974465441e-05,0.00014563917460533
TMAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT6r_b,0.0680012507133582,0,0,0,0,0,0.520560178793246,0.520729622183035,0.51870391784602,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAtex_b,0,0,0,0,0,0,0,0,0,1.72845432099878,0,11.9933879389122,11.9933579894967,0,0,0,0,150.847699886369,0,0,0,0
UREAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URItex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VALtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XANtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93045637375233,1.39704975070057
ABUTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.139770628186,0,0,0,0
PTRCtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mso3_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_23camp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_23cgmp_e_b,0,0,0,0,0,0,0,0,0,1.93855086019061,0,0,0,0,0,0,0,0,0,0,0,0
EX_23cump_e_b,0,0,0,0,0,0,0,0,0,2.51724680198429,0,0,0,0,0,0,0,0,0,0,0,0
PYRtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.423731344245,0,0,0,0
EX_sulfac_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_butso3_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ethso3_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2Otpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2Otex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNDt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTBTt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAL1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44449997806726,0,0,0,0,0
ACGALtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAM1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO3tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCYNTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3UMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3GMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALDtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tym_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_imp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HOXPACDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCCtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,47.3883285578862,47.3882567636054,0,0,0,0,0,0,0,0,0
THRtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITtex_b,0,0,0,0,0,0,0,0,0,2.81656585545609,0,0,0,0,0,0,0,302.043759522717,0,0,0,0
ACGAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fe3hox_un_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_23dappa_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4tpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2t2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_enter_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649512543311967,0.000784846410899318,0.000842652863774139,0.00135323066404119
EX_fecrm_un_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cgly_e_b,0,8.38979434197367,7.32383044270986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62744134398581,0,0,0
EX_gmp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ump_e_b,0,0,0,0,0,0,0,0,0,0,0.0160162,0,0,0,0,0,0,0,0,0,0,0
EX_pydam_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4tex_b,0,0,0,0,0,0,0,0,0,0.00167403728509906,0,0,0,0,0,0,0,0,0,0,0,0
H2O2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADEtex_b,0,0,0,0,0,0,0,0,0,0.00756684880439486,0,0,0,0,0,0,0,0.00164046905640984,0,0,0,0
ADNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DALAtex_b,0,0,0,0,0,0,0,0,0,0,0.0014831,0.0492456801374369,0.0492459157395371,0,0,0,0,0.248785760231723,0,0,0,0
EX_frulys_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971204746826407,0,0,0
FRUURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRUURtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCAt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHLtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE3tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCtpp_b,0,0,0,0,0,0,0,0,0,1.23954347430334,0,0,0,0.0003207,0.0249073036369752,0.0144732714362064,0.0891208633460483,0,0.0186814953040491,0.022574012912593,0.0242366612925889,0.0389220694132745
H2Otpp_b,3.66472847579879,8.9792450349385,8.28074657790507,13.382600688927,9.52396128379516,9.62163787578528,9.61989212066173,10.8767811576156,10.4729184511298,13.5844644023347,0.0189556,34.4366861258208,34.4367177275413,0,0,0,24.3913562554643,0,12.1922882991268,3.25688735783173,21.0462793038173,108.177623481386
CO2tex_b,287.970986725026,282.798181068041,292.846490823433,167.974254485263,165.169724079607,165.344295298215,165.588341738921,165.967743098777,168.813271205418,0,735.302424742647,0,0,0,0,0,411.342546501241,0,0,0.31344583567127,0,0
GLUABUTt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_etha_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DINStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_hdca_e_b,0.283998451267802,1.75020151052218,1.55846244050759,0,0,0,1.73868350523643,1.73924945022972,1.73248354907028,0,0.0132138,0,0,0,0,0,0,0,0.769733528683019,0.758978154755327,0.814879327681135,1.30862866681831
EX_glcr_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUDy_b,0.547086538798067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UREAtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCORNt7pp_b,0,0,0,0,0,0,0,0,0,0,0,1.74958967267327,1.74959804309277,0,0,0,0,0,0.837143027796975,1.01157199740216,1.08607751617024,1.74415048187767
GLCURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_h2o_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ala__D_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XTSNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mnl_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_malt_e_b,0.325268060767108,2.63561124782133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4PEPTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pnto__R_e_b,0.000961077669245469,0.00778750643136372,0.00740032617543623,0.00790051860940355,0.00788154794752801,0.0079623801475111,0.00796093544899548,0.0079635267495661,0.00793254761954109,0.00324297805902137,2.87999999954991e-05,0.000956291273649661,0.000956295848768551,2.88000000000024e-05,0.00223676440519133,0.00129975122345728,0.00800337032855111,0.000680771020527457,0.00167766468586628,0.00202722660393726,0.00217653833871728,0.00349534019052788
DHAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETOHtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt2rpp_b,0.00148833555726452,0.0712232359036274,0.067682149812811,0.0122348309020624,0.0122054527242976,0.0123306303673266,0.0123283930911562,0.0123324060080124,0.0122844313830396,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_asn__L_e_b,0,0,0,3.21276783839895,3.2050533660512,3.23792400470814,3.23733651404449,3.23839027361959,3.22579252434096,0,0,0,0,0.388894708333327,30.1707067495486,17.5317583901145,6.50918555137873,0.553674853056182,0,0,0,0
EX_cit_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mal__L_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_no2_e_b,0,0,0,0,0,0,0,0,0,0.00167403728509906,117.746461833823,0,0,0,0,0,0,0,0,0,0,0
HACD3_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRTA_b,0.223572361350387,1.81158220357503,1.7215137243486,0,0,0,0,0,1.84532266177985,0,0.00669965,0,0,0.00669965,0.520331203029189,0.302356884869287,1.86179791741925,0,0.390269660161437,0,0,0
DCYTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gam_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1423200700475,1.14451019754785,13.718794833825,0.57003172940553
EX_inost_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mobd_e_b,3.50392900252858e-05,0.000283919505310543,0.000269803558479328,0.000288039740967835,0.000287348102253643,0.000290295109544686,0.000290242438244707,0.000290336912744678,0.000289207465295776,0.00011823357506867,1.05e-06,3.4864786018683e-05,3.48649528194417e-05,1.05e-06,8.15487022726036e-05,4.73867633552128e-05,2.33863205211924,2.48197767900625e-05,6.11648583387951e-05,0.888456695609924,9.72865025630342,0.000127434277779664
DGSNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2Stex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_so4_e_b,0,0,0.0530099753469384,0.0565929510111089,0.0564570604713586,0.0570360772372083,0.057025728580841,0.0570442905706924,0.0568223810385891,0,0,0,0,0,0,0,0,0,0,0.0145214183469533,0.0155909673360184,0.025037801434233
EX_phe__L_e_b,0,0,2.31287173338129,0,0,0,0,0,0,1.01354887702081,0,0.298875887803301,0.298877317690891,0,0,0,0,0,0,0,0,0
EX_thr__L_e_b,0,3.3327553131467,0,0,0,0,0,0,0,0,647.120755223529,37.0444462747428,37.0444030241524,0.0420121000000674,3.26202197306334,1.89551350794679,3.42513681633629,0.291343995114816,0.717976408079191,0.867575557691244,0.931475277298242,56.8411949210183
EX_uri_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01477595,1.14758052128083,0.66684232952234,0,0,0,0,0,0
E4PD_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105424956651123,0.00259805017324772,0,0,0
EX_nh4_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADK_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ddca_e_b,0,0.551006639949104,0.523611620277381,0.559002840149719,0.557660567016534,0.563379866166366,0.0427174674288033,0.0427313720507439,0.0425651415887111,0.275365996334932,0.0024453,0,0,0.0085104,0.660963881734063,0.384076486531622,2.36499593208671,0.057801714461657,0.142444217234148,0.143436840700456,0.154001423601413,0.247313523376676
EX_r5p_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyc2p_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cmp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0400763520294,1.11668130784605,1.79329763500802
EX_malthx_e_b,0,0,0.834857861858367,0.891286399742089,0.889146249992534,0.898265226108892,0.89810224438571,0.898394578480524,0.894899709518875,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_csn_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_etoh_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g3pe_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pacald_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_his__L_e_b,0.153598899169891,1.24459495146987,1.18271601806538,1.26265649497786,1.25962461433625,1.27254317163074,1.27231228071689,1.27272642093448,1.26777535358419,0.518290951739117,0.0046028,0.152833940082661,0.152834671273644,0.0046028,0.3574784445908,0.207725518448927,1.27909419959211,0.108800446294571,0.268123438058863,0.32399022960425,0.347853148105794,0.558623327394511
EX_k_e_b,0.309830750704539,2.51052442576737,2.38570584638221,2.54695711906272,2.54084138607042,2.56689994720727,2.5664342075076,2.56726958702663,2.55728258241774,1.04546631211911,0.0092845,0.30828771980044,0.308289194716292,0.0092845,0.721084691666655,0.419011813687118,2.58011429914682,0.219465921530795,0.540842978330041,0.653534215425536,0.701669104368699,1.12682243051932
ACACT1r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGORNt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dmso_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3PEPTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_12ppd__S_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pppn_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHGMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acgam1p_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galt_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glcur1p_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTP1_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALAALAr_b,0,0,0,0,0,0,0,0,0,5.5798805553818,0,0,0,0,0,0,0,0,0,0,0,0
EX_thrp_e_b,0,0,0,0,0,0,0,0,0,1.38787074551798,0,0,0,0,0,0,0,0,0,0,0,0
EX_fald_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pydxn_e_b,0.00037208388931613,0.0030149547468691,0.00286505683528048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PGtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PEtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAL1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acgal1p_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cyan_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tyrp_e_b,0,0,0,1.83787185769062,1.83345877453678,1.85226250539148,1.85192642989157,1.8525292356856,0,0,0,0,0,0,0,0,0,0.158365540544326,0,0,0,0
EX_uacgam_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_udpacgal_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44449997806726,0,0,0,0,0
EX_udpg_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_udpgal_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_udpglcur_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_14glucan_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pser__L_e_b,0,0,0,0,0,0,0,0,0,0,0,34.3877475878459,34.3877789554337,0,0,0,0,0,0,0,0,0
EX_xmp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_damp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dimp_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_isetac_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_feoxam_un_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g3pc_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g3pg_e_b,1.03287150598929,1.48746780829771,1.08909418327319,1.04536480086298,0,0,0,0,0,2.55259012972531,0,0,0,0,0,0,0,0,0,0,0,0
EX_g3pi_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCOAS_b,143.851241991319,141.31172106625,126.304940968515,147.294461856744,148.366092814938,148.368328029012,148.159967465216,148.533695854038,148.11794994113,0,29.4360409397059,0,0,333.359311352037,335.346703359836,192.979446857366,207.172037187256,0,0,249.388387757299,17.8450070659278,103.036645574003
EX_g3ps_e_b,0,4.13578783397647,4.25458370481452,0,3.82650521176678,3.8657493851923,3.86504798155623,3.86630606248188,4.21281628804326,0,0,43.0190689253866,43.0190084361879,0,0,0,0,0,0,0,0,0
EX_peamn_e_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSERtex_b,0,0,0,0,0,0,0,0,0,0,0,75.9686274876828,75.9685914854611,0,0,0,0,0,0,0,0,0
ECOAH7_b,0.0816015008560299,0.110201327989821,0,0.0616885111906113,0.0615403852326552,0.0621715359608202,0.0621602555240748,0.0621804888128185,0.061938598817512,0,0,0,0,0,0,0,0,0,0,0,0,0
